,feat,p,stat
34,wavelet-HLH_glcm_Idn,0.6602765599067775,0.2016234673648
465,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.6610861662352492,-0.23013081139919667
55,wavelet-LHH_glcm_Autocorrelation,0.66314642368337,0.34428412284639315
537,wavelet-LLH_glrlm_RunVariance,0.6640809026862846,-0.2068885565093343
573,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.6654726981066995,-0.26197485074462024
288,wavelet-LLH_glcm_MCC,0.6660431763439773,-0.2420897607832262
6,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.6679043966543696,-0.20787483809557686
312,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.6686778938798896,0.15186712167637842
367,wavelet-HLH_glcm_Imc2,0.6688738878454141,-0.20198617395358417
229,wavelet-LHH_gldm_HighGrayLevelEmphasis,0.6702857723227547,0.3390234127600069
376,wavelet-HLL_glcm_Idm,0.6709251990593692,-0.19694130588722245
135,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.6710899984274933,-0.24133573375494652
414,wavelet-LLL_ngtdm_Strength,0.673910085934861,-0.19741825232194785
182,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.6759977553934612,0.28944899223812376
584,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.6766292786865682,0.1974495474430089
250,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.6770927099541839,0.21094698253785452
227,wavelet-HLH_glrlm_RunEntropy,0.6791802862962947,0.19861748419694797
473,wavelet-LLH_glcm_JointEnergy,0.679192440909596,-0.29404279554072177
166,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.6793288996756974,-1.1112832402924726
242,wavelet-LLL_ngtdm_Busyness,0.679743825989362,0.17480410839374239
552,wavelet-HLL_glcm_Id,0.6802403305417886,-0.1975404018169345
299,wavelet-HLL_glrlm_RunVariance,0.6813364039611026,-0.1739158014232684
510,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.6831928170953023,-0.20999437088977432
236,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.6840474273857482,-0.19763897936049862
359,wavelet-LLL_glrlm_GrayLevelNonUniformity,0.6859025460776746,0.16749841605002713
154,wavelet-HHL_glrlm_LongRunEmphasis,0.6864936171105702,0.1892415630780727
252,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.687612842109985,-0.1509798066879371
383,wavelet-HHH_glszm_ZonePercentage,0.6912931171606957,-0.36176295375745343
394,wavelet-HHL_ngtdm_Strength,0.6924394459932439,-0.2804659922938207
351,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.6928643433493873,-0.2035768385272373
14,wavelet-HLH_glcm_Idmn,0.6933080904743647,0.1736060877845234
38,wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.6938076362750628,-0.1966480686098721
81,wavelet-HLH_glcm_SumEntropy,0.6971236101548386,0.16077393208359483
119,wavelet-LLH_glrlm_RunEntropy,0.6993279957565097,-0.1821196465990159
204,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.7020136317565869,-0.17611093756993326
432,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.7033537873326576,-0.19842322953011066
106,wavelet-LLL_glszm_GrayLevelVariance,0.7045337879895113,0.15800451725790055
389,wavelet-LLH_ngtdm_Strength,0.7135460245658183,0.3424671856948643
527,wavelet-HHH_gldm_HighGrayLevelEmphasis,0.7142300735454055,-2.4046322605687696
269,wavelet-HHH_glcm_SumSquares,0.7146694508197847,-4.335050325634624
585,wavelet-HHH_glcm_Autocorrelation,0.7147051951455055,-2.0523851775199686
375,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.7164500021472046,0.3700496445653505
431,wavelet-LLH_glcm_ClusterTendency,0.7176882389017165,0.2824372803582141
583,wavelet-LHH_glcm_SumEntropy,0.7181954756763236,0.38814629180200133
581,wavelet-LLH_glcm_ClusterProminence,0.720283263693905,-4.372231894381316
421,wavelet-LHL_ngtdm_Strength,0.7203832573845987,-0.21577442924305223
569,wavelet-LLL_glcm_JointEnergy,0.7228449720051797,-0.17532068052924754
446,wavelet-LLH_ngtdm_Complexity,0.7234346171113297,-0.6492814682052703
486,wavelet-HLL_glrlm_ShortRunEmphasis,0.7278883081412307,0.1466199746540999
97,wavelet-HLH_glcm_DifferenceEntropy,0.7278956815622859,-0.21292424784530198
524,wavelet-HHL_glcm_Autocorrelation,0.7337056031974422,0.22964558445570032
168,wavelet-LLH_gldm_SmallDependenceEmphasis,0.7340634437371474,0.15836880336100495
325,wavelet-LHH_glszm_GrayLevelVariance,0.7351299470030248,0.2581352718481674
218,wavelet-HLL_gldm_GrayLevelNonUniformity,0.7357925874622993,0.12625237241958207
323,wavelet-HHH_glrlm_LongRunEmphasis,0.7379296945702188,-0.15586191069309016
29,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.7381986239653364,-0.17171680218719196
179,wavelet-LHH_glcm_JointEntropy,0.7386320235943704,-0.6242349227592687
4,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.7400310265419394,-0.17105835883074033
580,wavelet-HHH_gldm_GrayLevelVariance,0.7426419992054365,-4.833680908367986
362,wavelet-HLH_glszm_SmallAreaEmphasis,0.7443727567405525,0.12125657443131098
225,wavelet-HLL_glrlm_RunPercentage,0.7448348293994247,0.13900837142441483
28,wavelet-HLH_glcm_SumAverage,0.7454802232797009,-0.16648916947402478
307,wavelet-HLH_glcm_JointAverage,0.7454802232797009,-0.16648916947402465
320,wavelet-LLL_glcm_ClusterTendency,0.7457710533772077,0.1459530169895823
266,wavelet-HHH_gldm_LargeDependenceEmphasis,0.7480475654433982,0.18689274821155089
390,wavelet-LHH_gldm_DependenceEntropy,0.7483305294216052,0.20605489121234946
83,wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.7486462940640283,0.13879059278259942
598,wavelet-HLH_glcm_Autocorrelation,0.7491681946415254,-0.1631717473612004
398,wavelet-HHL_gldm_HighGrayLevelEmphasis,0.7503354839855086,0.21274013179330176
410,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.7505490855931214,0.21627210892417983
88,wavelet-LLL_glcm_InverseVariance,0.750741123285671,-0.1577919822208026
190,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.7525481257886408,0.2102387230341621
400,wavelet-HHH_glcm_DifferenceVariance,0.7535736459236138,0.3674109733184845
286,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.7537902710903497,5.81145719263339
413,wavelet-HLH_glcm_DifferenceVariance,0.75423876933595,-0.18442181609814104
555,wavelet-LHL_gldm_DependenceEntropy,0.7553962001709876,-0.16688065984527162
54,wavelet-LLL_glcm_SumSquares,0.7605815528592021,0.13451319150835134
476,wavelet-LHH_glcm_DifferenceVariance,0.7630981811545247,-0.5403931123104841
105,wavelet-LLH_ngtdm_Busyness,0.7638206209180278,-0.13967993263146547
454,wavelet-HLH_glcm_Imc1,0.7638717437807213,-0.1746189933371966
173,wavelet-LLL_glcm_MaximumProbability,0.7663781439705477,-0.1213776884553582
334,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.7692823203721489,0.1597124607965054
434,wavelet-HHH_glrlm_RunPercentage,0.7698986394317313,-0.1758087121800878
26,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.7702594215245446,0.20707985424457132
308,wavelet-LLL_glcm_ClusterProminence,0.7705915765764291,0.1478757055619331
409,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.7715908203354135,-0.10708607777845688
46,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.7727681780162907,-0.10712976171474928
455,wavelet-LHH_ngtdm_Strength,0.7737249535488023,0.27076435856478626
251,wavelet-LLL_gldm_GrayLevelNonUniformity,0.7740380452327452,0.11465863489796656
423,wavelet-HHH_glrlm_RunVariance,0.7757109443051025,-0.15711517483686235
435,wavelet-HHH_glszm_ZoneVariance,0.7802578979267782,0.18148172453754258
506,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.7819948376993751,-4.219264445631887
73,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.7860575198644315,0.14037359664493268
271,wavelet-HLH_glrlm_RunVariance,0.7891048935520029,0.1407925057682393
406,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.7901040529466155,0.2531955923820232
221,wavelet-LHH_glrlm_LongRunEmphasis,0.7910951679275712,-0.14414150429224898
237,wavelet-HLL_gldm_LargeDependenceEmphasis,0.7928143914832713,-0.11764818873689291
500,wavelet-HHL_glcm_InverseVariance,0.8016707908310403,-0.14183192063268055
77,wavelet-HLL_glcm_MaximumProbability,0.8056621698610279,-0.12330317624444519
134,wavelet-HHH_ngtdm_Complexity,0.8078578445576499,-0.32842024704961775
161,wavelet-HHL_ngtdm_Busyness,0.8136952461422151,0.11530328330835189
491,wavelet-LLL_glrlm_GrayLevelVariance,0.8157803046037024,0.10428982262043938
31,wavelet-LLL_glcm_DifferenceEntropy,0.8191289571716494,0.10378329755122258
50,wavelet-LHH_glcm_JointEnergy,0.8200670523456849,-0.2838794420993992
2,wavelet-LHL_glszm_ZoneVariance,0.8245243993969178,-0.1280530326094759
170,wavelet-HHL_glszm_GrayLevelNonUniformity,0.8246324922736719,0.09547967001809865
111,wavelet-LHL_glszm_LargeAreaEmphasis,0.8247654738874548,-0.12810493640301177
344,wavelet-HHL_glszm_LargeAreaEmphasis,0.8254902457882678,0.19827042939231676
388,wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.8269964569605881,-0.10811903069218806
503,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.8295047161367259,0.09691210913213127
199,wavelet-LLL_glszm_ZonePercentage,0.8300831992817139,-0.10867069566537886
74,wavelet-HLH_glcm_ClusterShade,0.8306731424924767,-0.12710458181693426
207,wavelet-HLH_glcm_MaximumProbability,0.8307144610848188,0.18004710812691688
246,wavelet-HLL_ngtdm_Strength,0.8307220339970436,0.12840561330164507
129,wavelet-HLH_glszm_GrayLevelVariance,0.8308890271166832,0.15649053684310174
177,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.8319815165322025,-0.1307016781073294
185,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.8321107245763866,-0.13194444052968762
150,wavelet-LLL_glcm_ClusterShade,0.8325332708331095,-0.09952631644207909
277,wavelet-HHL_ngtdm_Complexity,0.8332234943997143,0.10895924313205252
96,wavelet-LHL_glcm_ClusterProminence,0.8434698291107289,-0.09980183341537557
530,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.8436357625367269,0.11642364476902671
534,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.844925790181841,0.12140742960636568
62,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.8461247465902548,0.0965512772862171
297,wavelet-LLL_gldm_SmallDependenceEmphasis,0.8478042828638974,-0.09182065553818841
264,wavelet-HHH_ngtdm_Strength,0.8512846507127771,-0.11000523564137316
198,wavelet-HHH_gldm_SmallDependenceEmphasis,0.8549638086306129,-0.14687543998475458
436,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.8595538578026742,-0.11340285647592323
99,wavelet-LLL_gldm_GrayLevelVariance,0.8605274512783714,0.07848704024630321
37,wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.8648786435059805,-0.11064148742420347
380,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.8706605084069308,-0.08416782774693003
25,wavelet-HHL_glcm_SumAverage,0.8723048074086117,0.09154922296366548
274,wavelet-HHL_glcm_JointAverage,0.8723048074086124,0.09154922296366498
511,wavelet-HLH_ngtdm_Complexity,0.872472203823578,-0.08206178199062004
202,wavelet-LLL_glcm_Idm,0.875486710820591,-0.07005983246079237
104,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.8756334001862207,0.06447100569210254
215,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.8801142768017778,-0.0827438743260454
545,wavelet-HHH_glrlm_RunEntropy,0.8816047928733012,0.06277331373051936
232,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.8838468060418452,0.08659435580427431
578,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.8855529456791249,0.08583434933725283
474,wavelet-LLL_glcm_DifferenceAverage,0.8856757385804924,0.0742198110791571
472,wavelet-HLH_ngtdm_Strength,0.8859516991195684,0.13136325511388727
58,wavelet-LLH_glszm_ZoneVariance,0.8862999258905441,-0.05979903232992468
447,wavelet-LLH_gldm_DependenceVariance,0.8868460583014907,-0.09211748075177532
22,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.8871249664868232,-0.09375397343692991
562,wavelet-LLL_glcm_Id,0.8874315319444632,-0.06495024397680349
468,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.8899293011028542,0.059598371128642844
504,wavelet-LLL_glrlm_ShortRunEmphasis,0.8920600128787721,0.05859182550307914
98,wavelet-LLH_glszm_LargeAreaEmphasis,0.8924300086116892,-0.05631341106134332
330,wavelet-LLL_glcm_Contrast,0.8937185926391389,-0.07894789887826716
397,wavelet-LHL_glrlm_RunEntropy,0.896050525144569,-0.0572384271480493
570,wavelet-HLH_glszm_ZoneVariance,0.8969218938382889,-0.06600395940480903
558,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.8984831437348757,-0.09646781201301122
176,wavelet-LHL_ngtdm_Busyness,0.9011032349115674,-0.05025947589416829
467,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.9027342486965546,0.07428996589884607
171,wavelet-HHH_glrlm_GrayLevelVariance,0.9061238384015604,-17.042175214972662
425,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.9068488216942547,-0.045578477106581576
112,wavelet-HHH_glrlm_ShortRunEmphasis,0.9081966724404535,-0.06313437036143843
561,wavelet-HHH_glcm_ClusterTendency,0.9121918732922993,-0.16038252830597238
164,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.9122786346024769,-0.04232054516323808
416,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.91234768237347,-0.049740708089549134
63,wavelet-HHL_glszm_GrayLevelVariance,0.9132176992851984,-0.08463468349325375
263,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.9203130870006052,-0.06720275244787301
155,wavelet-HLH_gldm_DependenceEntropy,0.9218872861246379,0.0547891334480821
415,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.9225972372280917,0.0548125871984764
372,wavelet-LLL_glrlm_RunPercentage,0.9233685976818309,0.042503802509918455
222,wavelet-HLH_glrlm_GrayLevelVariance,0.9262046954060134,-0.0778401755013937
121,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.9263670088413319,-0.04310423381215387
429,wavelet-HLH_glszm_LargeAreaEmphasis,0.9293441061593749,-0.04648173593620584
579,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.9303693568675064,0.042269281403479374
216,wavelet-LHH_gldm_DependenceVariance,0.9343217718962966,0.04109747347975338
513,wavelet-LLL_glszm_SmallAreaEmphasis,0.9359964808373417,-0.04580824780326351
309,wavelet-LHH_glrlm_RunVariance,0.9377398162390747,-0.040564491216626114
420,wavelet-HHH_gldm_DependenceVariance,0.9427596107244166,0.036456503928456646
178,wavelet-LLL_gldm_DependenceVariance,0.9430373214976453,-0.034218053370219687
574,wavelet-HHH_gldm_DependenceEntropy,0.9446608867715103,0.03173710289778184
139,wavelet-LLL_glrlm_LongRunEmphasis,0.9483505328432462,-0.03236398892558645
158,wavelet-LHH_glcm_DifferenceEntropy,0.9532173152468173,0.07921750813355309
153,wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.9541379960849918,0.04380552617528241
512,wavelet-LLL_glrlm_RunVariance,0.9570024811742651,-0.027793275450575045
430,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.9584734829993954,0.0294341047161295
53,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.961372162061967,-0.02537706132302548
565,wavelet-LHL_glcm_InverseVariance,0.9643403148730858,-0.023024655998694677
469,wavelet-HHL_gldm_LowGrayLevelEmphasis,0.9647657789417465,0.014254326564202304
577,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.9676129081070282,0.010936628069890651
593,wavelet-LLL_gldm_LargeDependenceEmphasis,0.9677446717593443,-0.01805448804968924
332,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.9701878734642853,0.014491767606588941
407,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.9734997994839968,0.03240665638618571
256,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.9754965918164028,-0.010943200887338914
11,wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.9766319140973033,-0.013110113832862539
586,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.9803433313185596,-0.011330600301418674
404,wavelet-HLH_gldm_DependenceVariance,0.9836242219846423,-0.008542511162992079
448,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.9855127638765034,-0.019144631772624446
69,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.9864853802226503,0.010884391211079203
206,wavelet-LLL_glcm_DifferenceVariance,0.9883617535965922,-0.009309735021380376
382,wavelet-LHH_glcm_ClusterTendency,0.9934012847590659,-0.009296212153560489
87,wavelet-LHH_ngtdm_Complexity,0.9936104889582624,0.008680665587747707
149,wavelet-HHH_glcm_JointEntropy,0.9951201276375279,0.00847964166461524
285,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.9969582601598651,0.001238750147437089
